"year","state","district","otherPct","id","INC","winner","open","challenged","demExpenditures","repExpenditures","otherExpenditures","midterm","cookPVI","presParty","presINCsameParty","prevPresR","prevPresD","prevPresINC","yrsINCpartyControl","termsDemControl","termsRepControl","age25to44","age65andover","raceWhite","raceBlackOrAfricanAmerican","raceAmericanIndianAndAlaskaNative","raceAsian","raceNativeHawaiianAndOtherPacificIslander","RaceSomeOtherRace","raceTwoOrMoreRaces","raceHispanicOrLatino","unemploymentRate","deltaUnemploymentRate","medianHouseholdIncome","percentDeltaMedianHouseholdIncome","percentBelowPovertyLevel","INCdwNom","sabato","sabatoNum","weightedPVI","incWin","thirdParty","midtermEffect","ideologyEffect","incExpenditures","nincExpenditures","incExpDiff","dExpDiff","logIncExp","PVIeffect","dPct2","rPct2","dWin","logNincExp","incPct2","sabatoScore","polls","dSwing","prevElectionDem","Prev2ElectionDem","Prev2ElectionDemDiff","OpenInc","midPres","prevElectionDemDiff","prevElectionDemDiffSwing","logDemExp","logRepExp","logDemContDiff","ideologyEffectDem","crossPressure"
"2012","SC","3",0,"2012SC3","R","R",0,1,25373,598246.51,0,"0",16,"D","-1",63.5,35.1,63.5,9,0,9,24.4,15.3,76.4,19.5,0.2,0.7,0,1.6,1.5,3.9,6.1,0.7,41569,-0.013736198,12.9,0.737,"R",5,17,"1","0","0",11.792,598246.51,25373,3.16027953692184,-572873.51,13.3017598436224,16,0.333278268770133,0.666721731229867,"0",10.1414803067005,0.666721731229867,5,1.2,8,0.345023140989549,0.352568079605238,-0.147431920394762,"R","On-cycle",-0.154976859010451,-0.0075449386156895,10.1414803067005,13.3017598436224,-3.16027953692184,11.792,0
"2012","SC","4",0.0185786,"2012SC4","R","R",0,1,10828,533277.97,0,"0",15,"D","-1",60.6,37.7,60.6,10,0,10,26.9,13,75.4,19.4,0.2,1.9,0.1,1.3,1.7,6.8,6,0.6,45601,-0.032565075,11.7,0.665,"R",5,15,"1","1","0",9.975,533277.97,10828,3.89681696246818,-522449.97,13.1867999620966,15,0.0328181016093546,0.967181898390645,"0",9.28998299962838,0.967181898390645,5,1.2,8,0.312152541452717,0.380514625757162,-0.119485374242838,"R","On-cycle",-0.187847458547283,-0.0683620843044457,9.28998299962838,13.1867999620966,-3.89681696246818,9.975,0
"2012","SC","5",0,"2012SC5","R","R",0,1,32718.83,763829.67,0,"0",9,"D","-1",55,43.8,55,1,0,1,26,13.2,65.2,30.8,0.6,0.8,0,1.1,1.6,3.5,7.1,1.1,41489,-0.018149389,14.5,0.75,"R",5,9,"1","0","0",6.75,763829.67,32718.83,3.15036481235392,-731110.84,13.5461014074581,9,0.42465365286249,0.57534634713751,"0",10.3957365951042,0.57534634713751,5,1.2,8,0.448410993997982,0.624977239935062,0.124977239935062,"R","On-cycle",-0.0515890060020185,-0.17656624593708,10.3957365951042,13.5461014074581,-3.15036481235392,6.75,0
"2012","SC","6",0.055776927,"2012SC6","D","D",0,0,2223870.46,0,0,"0",-18,"D","1",28.9,70.1,70.1,15,15,0,24.4,13.2,42.7,54.3,0.2,0.7,0,0.9,1.1,2.7,7.7,1.1,34279,-0.021266665,19.2,-0.465,"D",-5,-18,"1","1","0",8.37,2223870.46,0,14.6147601359197,2223870.46,14.6147601359197,18,1,0,"1",0,1,5,1.2,8,0.633247526725841,0.675115295561974,0.175115295561974,"D","On-cycle",0.133247526725841,-0.0418677688361331,14.6147601359197,0,14.6147601359197,-8.37,0
"2012","SC","7",0,"2012SC7","R","R",1,1,1826268.07,2396844.84,0,"0",7,"D","-1",53.6,45.3,53.6,0,16,0,24.4,16.3,65.8,29.6,0.5,0.8,0,1.6,1.6,4.1,7.4,NA,39217,NA,16.6,NA,"R",5,7,"1","0","0",NA,2396844.84,1826268.07,0.271878513467385,-570576.77,14.6896641976228,7,0.048457382990495,0.951542617009505,"0",14.4177856841554,0.951542617009505,5,1.2,8,NA,NA,NA,"Open","On-cycle",NA,NA,14.4177856841554,14.6896641976228,-0.271878513467385,NA,0
"2012","SD","1",0,"2012SD1","R","R",0,1,1044834.64,2688179.83,0,"0",9,"D","-1",53.2,44.7,53.2,1,0,1,24.4,14.3,86.3,1.2,8.6,0.9,0,0.8,2.2,2.7,3.3,0.3,48010,-0.054821912,8.8,0.395,"Likely R",3,9,"1","0","0",3.555,2688179.83,1044834.64,0.945005102713683,-1643345.19,14.8043752514279,9,0.42550265750673,0.57449734249327,"0",13.8593701487142,0.57449734249327,3,1.2,8,0.488154862590544,0.675557444,0.175557444,"R","On-cycle",-0.0118451374094559,-0.187402581409456,13.8593701487142,14.8043752514279,-0.945005102713683,3.555,0
"2012","TN","1",0.029075169,"2012TN1","R","R",0,1,23156.33,575316.38,0,"0",21,"D","-1",69.9,28.6,69.9,17,0,17,25.2,16.5,94.8,2.2,0.3,0.6,0,0.7,1.3,3.1,5.2,0.1,37704,-0.027928071,14.2,0.493,"R",5,22,"1","1","0",10.353,575316.38,23156.33,3.21261049265309,-552160.05,13.2626771327201,21,0.207307048256965,0.792692951743035,"0",10.050066640067,0.792692951743035,5,1.2,8,0.174738847817667,0.254684151777597,-0.245315848222403,"R","On-cycle",-0.325261152182333,-0.0799453039599299,10.050066640067,13.2626771327201,-3.21261049265309,10.353,0
"2012","TN","2",0.049484887,"2012TN2","R","R",0,1,17066,548500.62,0,"0",16,"D","-1",64,34.5,64,17,0,17,26,14.4,89.6,6.4,0.2,1.4,0,0.8,1.6,3.4,4.6,0.3,46110,-0.020472782,9.9,0.599,"R",5,17,"1","1","0",9.584,548500.62,17066,3.47004345878388,-531434.62,13.2149455122026,16,0.216859706621695,0.783140293378305,"0",9.74490205341876,0.783140293378305,5,1.2,8,0.1519175095797,0.218871987,-0.281128013,"R","On-cycle",-0.3480824904203,-0.0669544774203003,9.74490205341876,13.2149455122026,-3.47004345878388,9.584,0
"2012","TN","3",0.030779234,"2012TN3","R","R",0,1,151625.86,3070744.79,0,"0",12,"D","-1",61.3,37.3,61.3,9,0,9,25.5,15,84.9,11.3,0.2,1.2,0.1,1,1.3,3.5,6,0.5,41939,-0.033834855,12.9,0.473,"R",5,13,"1","1","0",5.676,3070744.79,151625.86,3.00825310512237,-2919118.93,14.9374310183998,12,0.365951053333548,0.634048946666452,"0",11.9291779132775,0.634048946666452,5,1.2,8,0.330281838626793,0.28314917685566,-0.21685082314434,"R","On-cycle",-0.169718161373207,0.0471326617711338,11.9291779132775,14.9374310183998,-3.00825310512237,5.676,0
"2012","TN","4",0,"2012TN4","R","R",0,1,700575.49,1266553.7,0,"0",13,"D","-1",62.6,35.8,62.6,1,0,1,24.5,16.5,92.6,3.9,0.2,0.4,0,0.8,2,2.7,5.4,0.3,38495,-0.024003117,13.8,0.594,"Likely R",3,14,"1","0","0",7.722,1266553.7,700575.49,0.592152105153327,-565978.21,14.0518109373846,13,0.442438960926319,0.557561039073681,"0",13.4596588322313,0.557561039073681,3,1.2,8,0.403241822094594,0.608466025167562,0.108466025167562,"R","On-cycle",-0.0967581779054065,-0.205224203072969,13.4596588322313,14.0518109373846,-0.592152105153327,7.722,0
"2012","TN","5",0.019849249,"2012TN5","D","D",0,1,664008.33,105269.79,1038.19,"0",-5,"D","1",41.3,57.5,57.5,16,16,0,31.3,10.5,67.1,24.9,0.3,2.7,0.1,3.3,1.7,8.6,5.6,0.8,47748,-0.016231046,12.6,-0.161,"D",-5,-5,"1","1","0",0.805,664008.33,105269.79,1.84176021783525,558738.54,13.4060514795647,5,0.665556249297102,0.334443750702898,"1",11.5642912617294,0.665556249297102,5,1.2,8,0.571980665135459,0.679809543859445,0.179809543859445,"D","On-cycle",0.0719806651354589,-0.107828878723986,13.4060514795647,11.5642912617294,1.84176021783525,-0.805,0
"2012","TN","6",0.235676948,"2012TN6","R","R",0,0,0,3778666.39,0,"0",15,"D","-1",64.9,33.5,64.9,1,0,1,27.7,11.7,87.5,7.6,0.3,1.5,0,1.5,1.6,5.2,5.5,0.6,47552,-0.018274731,10.7,0.58,"R",5,16,"1","1","0",8.7,3778666.39,0,15.1448819631101,-3778666.39,15.1448819631101,15,0,1,"0",0,1,5,1.2,8,0.304041979688105,1,0.5,"R","On-cycle",-0.195958020311895,-0.695958020311895,0,15.1448819631101,-15.1448819631101,8.7,0
"2012","TN","7",0.0501232,"2012TN7","R","R",0,1,0,1408632.56,20415,"0",13,"D","-1",62.4,36.3,62.4,15,0,15,27.2,11.1,79.9,14.3,0.3,2.5,0.1,1,1.9,4,5,0.5,62943,-0.019144305,7.6,0.615,"R",5,14,"1","1","0",7.995,1408632.56,0,14.1581306860842,-1408632.56,14.1581306860842,13,0.25235977398541,0.74764022601459,"0",0,0.74764022601459,5,1.2,8,0.254835578534835,0.314152631,-0.185847369,"R","On-cycle",-0.245164421465165,-0.0593170524651655,0,14.1581306860842,-14.1581306860842,7.995,0
"2012","TN","8",0.032241556,"2012TN8","R","R",0,1,27027.15,911702.99,3878.12,"0",15,"D","-1",64.1,34.9,64.1,1,0,1,25.3,13.6,73.5,23.3,0.3,0.5,0.1,0.9,1.5,3,6.8,0.9,38930,-0.038273825,15.4,0.526,"R",5,16,"1","1","0",7.89,911702.99,27027.15,3.51843644954616,-884675.84,13.723070644003,15,0.293957760906465,0.706042239093535,"0",10.2046341944569,0.706042239093535,5,1.2,8,0.396777405024662,1,0.5,"R","On-cycle",-0.103222594975338,-0.603222594975338,10.2046341944569,13.723070644003,-3.51843644954616,7.89,0
"2012","TN","9",0.011243655,"2012TN9","D","D",0,1,882342.92,1633036.89,0,"0",-22,"D","1",22.5,77,77,16,16,0,28.4,10.3,30.4,63,0.2,1.9,0,2.9,1.5,6.3,8.3,0.5,37997,-0.048109061,20.1,-0.401,"D",-5,-22,"1","1","0",8.822,882342.92,1633036.89,-0.615615383419849,-750693.97,13.690337190958,22,0.75926403507358,0.24073596492642,"1",14.3059525743779,0.75926403507358,5,1.2,8,0.746615709342708,1,0.5,"D","On-cycle",0.246615709342708,-0.253384290657292,13.690337190958,14.3059525743779,-0.615615383419849,-8.822,0
"2012","TX","1",0.016478543,"2012TX1","R","R",0,1,52774.06,759161.55,0,"0",21,"D","-1",69,30,69,4,0,4,24.5,14.3,75.8,18.1,0.4,0.9,0,3.5,1.4,14.6,4.2,0.3,43274,-0.042704626,12.6,0.596,"R",5,22,"1","1","0",12.516,759161.55,52774.06,2.66617718720311,-706387.49,13.5399711968209,21,0.273767634314013,0.726232365685987,"0",10.8737940096178,0.726232365685987,5,1.2,8,0,0,-0.5,"R","On-cycle",-0.5,0,10.8737940096178,13.5399711968209,-2.66617718720311,12.516,0
"2012","TX","2",0.02497483,"2012TX2","R","R",0,1,47945.41,480982.47,6211,"0",16,"D","-1",62,37,62,4,0,4,28.3,9.8,65.7,21.7,0.4,3.4,0.2,6.6,1.9,21.7,5,0.9,58366,-0.007315903,10.5,0.593,"R",5,16,"1","1","0",9.488,480982.47,47945.41,2.30574897474019,-433037.06,13.083588182593,16,0.335220838052095,0.664779161947905,"0",10.7778392078528,0.664779161947905,5,1.2,8,0,0,-0.5,"R","On-cycle",-0.5,0,10.7778392078528,13.083588182593,-2.30574897474019,9.488,0
"2012","TX","3",0,"2012TX3","R","R",0,0,7695.59,991300.41,0,"0",18,"D","-1",61,37,61,17,0,17,31.7,7.4,65.6,11.1,0.4,12,0,7.9,3,22.1,4.6,0.5,70156,-0.024345744,8.1,0.609,"R",5,17,"1","0","0",10.962,991300.41,7695.59,4.8582412617859,-983604.82,13.8067739143946,18,0,1,"0",8.94853265260873,1,5,1.2,8,0.32106718223657,0.388974180440965,-0.111025819559035,"R","On-cycle",-0.17893281776343,-0.0679069982043958,8.94853265260873,13.8067739143946,-4.8582412617859,10.962,0
"2012","TX","4",0.02975917,"2012TX4","R","R",0,1,0,751132.83,0,"0",21,"D","-1",70,29,70,4,0,4,26.7,12.7,81.3,10.4,0.8,1.8,0.1,3.4,2.2,12.8,4.6,0.5,53934,-0.05232321,9.9,0.424,"R",5,22,"1","1","0",8.904,751132.83,0,13.5293391172669,-751132.83,13.5293391172669,21,0.247903397792444,0.752096602207556,"0",0,0.752096602207556,5,1.2,8,0.231088527376239,0.298559529091378,-0.201440470908622,"R","On-cycle",-0.268911472623761,-0.067471001715139,0,13.5293391172669,-13.5293391172669,8.904,0
"2012","TX","5",0.023824617,"2012TX5","R","R",0,1,7842.5,2583174.15,0,"0",15,"D","-1",62,37,62,8,0,8,27.1,12.7,75.9,14,0.5,2.1,0.1,5.5,1.9,20.7,4.6,0.5,49887,-0.037625033,11,0.704,"R",5,15,"1","1","0",10.56,2583174.15,7842.5,5.79708943623229,-2575331.65,14.7645298785286,15,0.340327349472866,0.659672650527134,"0",8.9674404422963,0.659672650527134,5,1.2,8,0.280670660504493,0,-0.5,"R","On-cycle",-0.219329339495507,0.280670660504493,8.9674404422963,14.7645298785286,-5.79708943623229,10.56,0
"2012","TX","6",0.027463031,"2012TX6","R","R",0,1,172616.07,2706571.56,829,"0",13,"D","-1",57,42,57,14,0,14,28,9.8,69.9,16.7,0.8,4.3,0.1,6.1,2.2,22.8,5.2,0.6,55892,-0.037071495,10.5,0.528,"R",5,12,"1","1","0",6.864,2706571.56,172616.07,2.75236270246227,-2533955.49,14.8111936543924,13,0.403390764876251,0.596609235123749,"0",12.0588309519301,0.596609235123749,5,1.2,8,0.321284453521168,0.364765064985467,-0.135234935014533,"R","On-cycle",-0.178715546478832,-0.0434806114642984,12.0588309519301,14.8111936543924,-2.75236270246227,6.864,0
"2012","TX","7",0.027640448,"2012TX7","R","R",0,1,132082.45,924097.34,0,"0",14,"D","-1",59,40,59,17,0,17,32.1,9.9,71,9.8,0.3,9.8,0.1,7.1,2,24.8,3.7,0.7,72000,-0.013916667,7.1,0.503,"R",5,14,"1","1","0",7.042,924097.34,132082.45,1.94538457474625,-792014.89,13.7365737735321,14,0.374663887258809,0.625336112741191,"0",11.7911891987859,0.625336112741191,5,1.2,8,0,0.431101488079624,-0.0688985119203759,"R","On-cycle",-0.5,-0.431101488079624,11.7911891987859,13.7365737735321,-1.94538457474625,7.042,0
"2012","TX","8",0.023732135,"2012TX8","R","R",0,1,10871.38,1363321.81,0,"0",26,"D","-1",73,26,73,17,0,17,26.2,12.4,85.7,7.9,0.4,1.5,0.1,2.8,1.7,14.9,4.3,0.7,54212,-0.040452298,10.6,0.518,"R",5,26,"1","1","0",13.468,1363321.81,10871.38,4.8314546131038,-1352450.43,14.1254355204947,26,0.208291512644128,0.791708487355872,"0",9.29398090739088,0.791708487355872,5,1.2,8,0.176910015481734,0.254629596449363,-0.245370403550637,"R","On-cycle",-0.323089984518266,-0.0777195809676285,9.29398090739088,14.1254355204947,-4.8314546131038,13.468,0
"2012","TX","9",0.018260462,"2012TX9","D","D",0,1,451380.78,4009.33,0,"0",-21,"D","1",23,76,76,8,8,0,31.7,7.1,38.1,36.4,0.3,10.6,0,13.3,1.3,41,6.5,1,39085,-0.050275042,19.9,-0.43,"D",-5,-22,"1","1","0",9.03,451380.78,4009.33,4.72343996805785,447371.45,13.0200687792368,21,0.7994661901961,0.2005338098039,"1",8.29662881117897,0.7994661901961,5,1.2,8,0.767985198079305,1,0.5,"D","On-cycle",0.267985198079305,-0.232014801920695,13.0200687792368,8.29662881117897,4.72343996805785,-9.03,0
"2012","TX","10",0.03229313,"2012TX10","R","R",0,1,122374.93,1337723.29,0,"0",11,"D","-1",56,43,56,4,0,4,31.3,7.8,71.2,11.3,0.5,6.1,0.1,8.6,2.3,28,4.3,0.3,64505,-0.035749167,8.1,0.45,"R",5,11,"1","1","0",4.95,1337723.29,122374.93,2.39162745775591,-1215348.36,14.1064804371513,11,0.374609089094417,0.625390910905583,"0",11.7148529793954,0.625390910905583,5,1.2,8,0.338190317431666,0.444658613854174,-0.0553413861458265,"R","On-cycle",-0.161809682568334,-0.106468296422508,11.7148529793954,14.1064804371513,-2.39162745775591,4.95,0
"2012","TX","11",0.027921937,"2012TX11","R","R",0,1,0,1246484.65,4136,"0",29,"D","-1",76,23,76,4,0,4,24.2,14.6,86.8,4.1,0.6,0.7,0,5.5,2.2,35.6,3.2,0.2,47294,-0.04442424,11.6,0.591,"R",5,29,"1","1","0",17.139,1246484.65,0,14.0358386696452,-1246484.65,14.0358386696452,29,0.191022793475095,0.808977206524905,"0",0,0.808977206524905,5,1.2,8,0.160386440721291,0,-0.5,"R","On-cycle",-0.339613559278709,0.160386440721291,0,14.0358386696452,-14.0358386696452,17.139,0
"2012","TX","12",0.024153049,"2012TX12","R","R",0,1,10784,1412438.67,0,"0",17,"D","-1",64,35,64,8,0,8,29.4,9.8,78.6,6.5,0.8,2.7,0.1,9.2,2.1,28.6,5.1,0.4,54728,-0.028595966,11.1,0.392,"R",5,17,"1","1","0",6.664,1412438.67,10784,4.87491747076289,-1401654.67,14.1608290295861,17,0.273363973706092,0.726636026293908,"0",9.28591155882326,0.726636026293908,5,1.2,8,0.259135899166615,0.311656916353721,-0.188343083646279,"R","On-cycle",-0.240864100833385,-0.0525210171871056,9.28591155882326,14.1608290295861,-4.87491747076289,6.664,0
"2012","TX","13",0.090184507,"2012TX13","R","R",0,0,0,885088.11,0,"0",29,"D","-1",77,22,77,9,0,9,25.5,13.8,83.5,6.1,0.7,1.7,0.1,5.5,2.3,22.8,3.5,0.4,45280,-0.051722615,11.2,0.529,"R",5,30,"1","1","0",15.341,885088.11,0,13.6934436081868,-885088.11,13.6934436081868,29,0,1,"0",0,1,5,1.2,8,0,0.223530629,-0.276469371,"R","On-cycle",-0.5,-0.223530629,0,13.6934436081868,-13.6934436081868,15.341,0
"2012","TX","14",0.019044985,"2012TX14","R","R",1,1,1180524.8,4872774.69,0,"0",8,"D","-1",57,42,57,8,0,8,26.4,11.4,79.9,9.2,0.4,3.3,0,4.7,2.4,28.8,4.3,0.6,58869,-0.073587117,10,0.863,"Likely R",3,9,"1","1","0",6.904,4872774.69,1180524.8,1.41770379915888,-3692249.89,15.3991742895739,8,0.454877942585121,0.545122057414879,"0",13.981470490415,0.545122057414879,3,1.2,8,0.240097485,0,-0.5,"Open","On-cycle",-0.259902515,0.240097485,13.981470490415,15.3991742895739,-1.41770379915888,6.904,0
"2012","TX","15",0.022562235,"2012TX15","D","D",0,1,898706.01,186196.04,1692,"0",-1,"D","1",42,57,57,16,16,0,26.6,11.2,81.3,1.7,0.3,1,0,14.6,1.1,81.1,5.3,0.8,35073,-0.059105295,26.7,-0.34,"D",-5,-2,"1","1","0",0.34,898706.01,186196.04,1.57415160695815,712509.97,13.7087123537718,1,0.62291422512417,0.37708577487583,"1",12.1345607468137,0.62291422512417,5,1.2,8,0.572623248587646,0.672862941918882,0.172862941918882,"D","On-cycle",0.0726232485876463,-0.100239693331236,13.7087123537718,12.1345607468137,1.57415160695815,-0.34,0
"2012","TX","16",0.016509145,"2012TX16","D","D",1,1,1911886.36,132574.5,0,"0",-9,"D","1",35,64,64,16,16,0,26.5,10.5,78.6,3.1,0.5,1.1,0.1,14.2,2.3,81.3,4.3,0.6,38487,-0.057551901,21.4,-0.321,"D",-5,-10,"1","1","0",2.889,1911886.36,132574.5,2.66869388527586,1779311.86,14.4636014587242,9,0.665173241672461,0.334826758327539,"1",11.7949075734483,0.665173241672461,5,1.2,8,0.613562823551703,1,0.5,"Open","On-cycle",0.113562823551703,-0.386437176448297,14.4636014587242,11.7949075734483,2.66869388527586,-2.889,0
"2012","TX","17",0.20070065,"2012TX17","R","R",0,0,0,1454180.75,0,"0",12,"D","-1",58,41,58,1,0,1,24.5,12.1,81.6,9.9,0.5,2,0.1,4.2,1.6,20.3,4.3,0.5,44579,-0.041678817,12.7,0.605,"R",5,12,"1","1","0",7.26,1454180.75,0,14.1899539292638,-1454180.75,14.1899539292638,12,0,1,"0",0,1,5,1.2,8,0.371763015867418,0.537995707233003,0.0379957072330028,"R","On-cycle",-0.128236984132582,-0.166232691365585,0,14.1899539292638,-14.1899539292638,7.26,0
"2012","TX","18",0.024080192,"2012TX18","D","D",0,1,554810.24,133012.83,1115,"0",-22,"D","1",23,77,77,16,16,0,31,8.5,46.8,37,0.3,3.6,0,10.8,1.4,42.8,6.1,0.9,38342,-0.043946586,22.5,-0.456,"D",-5,-22,"1","1","0",10.032,554810.24,133012.83,1.42817484001035,421797.41,13.2263832267706,22,0.768631924221239,0.231368075778761,"1",11.7982083867602,0.768631924221239,5,1.2,8,0.720186164510457,0.791728818574133,0.291728818574133,"D","On-cycle",0.220186164510457,-0.0715426540636763,13.2263832267706,11.7982083867602,1.42817484001035,-10.032,0
"2012","TX","19",0.150075756,"2012TX19","R","R",0,0,0,1335892.42,0,"0",26,"D","-1",71,28,71,14,0,14,24.9,12.7,82.5,5.5,0.5,1.2,0.1,7.3,2.9,33.3,3.7,0.5,42609,-0.057616935,13.1,0.628,"R",5,26,"1","1","0",16.328,1335892.42,0,14.1051108544474,-1335892.42,14.1051108544474,26,0,1,"0",0,1,5,1.2,8,0.196784381094131,0.256168030084256,-0.243831969915744,"R","On-cycle",-0.303215618905869,-0.0593836489901251,0,14.1051108544474,-14.1051108544474,16.328,0
"2012","TX","20",0.025615409,"2012TX20","D","D",1,1,1876826.06,58352.11,0,"0",-3,"D","1",41,58,58,16,16,0,28.6,10.4,71.2,7.4,0.7,1.7,0.1,16.2,2.6,70.7,4.9,0.5,38235,-0.062482019,18.2,-0.347,"D",-5,-4,"1","1","0",1.041,1876826.06,58352.11,3.4708252395842,1818473.95,14.445093174936,3,0.656156288587052,0.343843711412948,"1",10.9742679353518,0.656156288587052,5,1.2,8,0.648713524226073,0.740608437095404,0.240608437095404,"Open","On-cycle",0.148713524226073,-0.0918949128693313,14.445093174936,10.9742679353518,3.4708252395842,-1.041,0
"2012","TX","21",0.04054846,"2012TX21","R","R",0,1,65885.76,1793175.64,0,"0",11,"D","-1",56,42,56,17,0,17,26.1,12.3,81.5,6.6,0.5,3.5,0.1,5.3,2.5,28,3.9,0.6,61953,-0.019111262,7,0.425,"R",5,11,"1","1","0",4.675,1793175.64,65885.76,3.30380647435274,-1727289.88,14.3994992641877,11,0.368919589256971,0.631080410743029,"0",11.095692789835,0.631080410743029,5,1.2,8,0.288078269156044,0,-0.5,"R","On-cycle",-0.211921730843956,0.288078269156044,11.095692789835,14.3994992641877,-3.30380647435274,4.675,0
"2012","TX","22",0.040014188,"2012TX22","R","R",0,1,78580.39,1434148.96,0,"0",15,"D","-1",60,39,60,2,0,2,29.2,8.5,64.8,13.9,0.4,12.8,0,5.8,2.3,27,4.1,0.4,73870,-0.031812644,7.4,0.541,"R",5,15,"1","1","0",8.115,1434148.96,78580.39,2.90419268735523,-1355568.57,14.1760828692906,15,0.332970760282475,0.667029239717525,"0",11.2718901819354,0.667029239717525,5,1.2,8,0.30639772168179,0.463866347274342,-0.0361336527256577,"R","On-cycle",-0.19360227831821,-0.157468625592552,11.2718901819354,14.1760828692906,-2.90419268735523,8.115,0
"2012","TX","23",0.041349021,"2012TX23","R","D",0,1,2236919.15,2534134.93,0,"0",5,"D","-1",49,50,49,1,0,1,27,10.2,79,3.2,0.9,2,0.1,12.6,2.4,66.5,5,0.7,47600,-0.093172269,15.2,0.571,"Leans D",-2,4,"0","1","0",2.855,2534134.93,2236919.15,0.12475273617925,-297215.78,14.745363280887,5,0.524777036526384,0.475222963473616,"1",14.6206105447078,0.475222963473616,-2,1.2,8,0.473611296588879,0.570865387656346,0.0708653876563461,"R","On-cycle",-0.0263887034111207,-0.0972540910674668,14.6206105447078,14.745363280887,-0.12475273617925,2.855,0
"2012","TX","24",0.029808328,"2012TX24","R","R",0,1,6176.46,980808.04,0,"0",14,"D","-1",58,41,58,4,0,4,31.4,7.5,66.5,13.9,0.5,9.3,0.3,7,2.5,26.3,5,0.3,61518,-0.020416789,7.8,0.602,"R",5,13,"1","1","0",8.428,980808.04,6176.46,5.06747059835684,-974631.58,13.7961330610873,14,0.371013965144287,0.628986034855713,"0",8.72866246273051,0.628986034855713,5,1.2,8,0,0.423159113539366,-0.0768408864606339,"R","On-cycle",-0.5,-0.423159113539366,8.72866246273051,13.7961330610873,-5.06747059835684,8.428,0
"2012","TX","25",0.041146962,"2012TX25","D","R",1,1,12060.36,6106040.34,0,"0",10,"D","1",56,43,43,16,16,0,31.3,9,70.9,7.9,0.6,2.1,0.1,16.3,2.2,38.7,5,0.5,50067,-0.030219506,13,-0.403,"R",5,10,"0","1","0",-4.03,12060.36,6106040.34,-6.22702698923474,-6093979.98,9.39776223340908,-10,0.390509420244041,0.609490579755959,"0",15.6247892226438,0.390509420244041,-5,1.2,8,0.540900138545278,0.683745293074377,0.183745293074377,"Open","On-cycle",0.0409001385452777,-0.1428451545291,9.39776223340908,15.6247892226438,-6.22702698923474,4.03,-1
"2012","TX","26",0.030318139,"2012TX26","R","R",0,1,10226.01,990101.27,0,"0",20,"D","-1",64,35,64,14,0,14,29.5,8.5,73.8,13.5,0.4,3.7,0.1,5.3,3.1,20.4,5.4,0.5,63896,-0.034446601,8.6,0.57,"R",5,19,"1","1","0",11.4,990101.27,10226.01,4.5727759811963,-979875.26,13.8055635198057,20,0.295907588917367,0.704092411082633,"0",9.23278753860939,0.704092411082633,5,1.2,8,0.314029109284362,0.377111070934308,-0.122888929065692,"R","On-cycle",-0.185970890715638,-0.0630819616499463,9.23278753860939,13.8055635198057,-4.5727759811963,11.4,0
"2012","TX","27",0.04031018,"2012TX27","R","R",0,1,604263.9,1234305.08,72478.65,"0",13,"D","-1",59,40,59,1,0,1,25.8,10.9,87.3,2.4,0.3,1.1,0.1,7.3,1.6,73.1,4.9,0.6,39038,-0.046032071,21.7,0.546,"R",5,13,"1","1","0",7.098,1234305.08,604263.9,0.714251534659322,-630041.18,14.0260194915888,13,0.408640771465952,0.591359228534048,"0",13.3117679569295,0.591359228534048,5,1.2,8,0.496060501418727,0.601553447550186,0.101553447550186,"R","On-cycle",-0.00393949858127313,-0.105492946131459,13.3117679569295,14.0260194915888,-0.714251534659322,7.098,0
"2012","TX","28",0.023423587,"2012TX28","D","D",0,1,1279635.52,0,0,"0",-2,"D","1",41,58,58,16,16,0,26.8,9.8,85.2,1.4,0.4,0.7,0,11,1.4,79.5,4.6,0.2,39781,-0.066212514,23.1,-0.227,"D",-5,-3,"1","1","0",0.454,1279635.52,0,14.062086626819,1279635.52,14.062086626819,2,0.695181281488579,0.304818718511421,"1",0,0.695181281488579,5,1.2,8,0.573201355110476,0.7015986999804,0.2015986999804,"D","On-cycle",0.0732013551104758,-0.128397344869924,14.062086626819,0,14.062086626819,-0.454,0
"2012","TX","29",0.099967577,"2012TX29","D","D",0,0,721458.54,0,0,"0",-8,"D","1",37,62,62,16,16,0,29.1,7,64.2,9.6,0.7,1.4,0,23,1.1,75.5,6.4,0.7,37813,-0.033639225,22.4,-0.322,"D",-5,-8,"1","1","0",2.576,721458.54,0,13.4890315780076,721458.54,13.4890315780076,8,1,0,"1",0,1,5,1.2,8,0.654595805086866,0.75755963143849,0.25755963143849,"D","On-cycle",0.154595805086866,-0.102963826351624,13.4890315780076,0,13.4890315780076,-2.576,0
"2012","TX","30",0.021809653,"2012TX30","D","D",0,1,1410581.85,7705,0,"0",-23,"D","1",21,78,78,16,16,0,30.8,8.2,41.1,41.3,0.4,1.5,0,13.7,1.9,39.4,6.5,0.7,38841,-0.044540563,22.5,-0.486,"D",-5,-24,"1","1","0",11.178,1410581.85,7705,5.20975902054923,1402876.85,14.1595135457353,23,0.805813991831582,0.194186008168418,"1",8.9497545251861,0.805813991831582,5,1.2,8,0.777745742624152,0.838687004465151,0.338687004465151,"D","On-cycle",0.277745742624152,-0.060941261840999,14.1595135457353,8.9497545251861,5.20975902054923,-11.178,0
